Date,		Time,			Longitude,			Latitude,		Satellites,			Altitude,		VDOP,		HDOP,		Recording,		Speed
06/11/2017,	07:38:06,		008.546259,			047.413045,			7,				443.70,			2.44,		2.37,			0,			3.03
06/11/2017,	07:38:07,		008.546276,			047.413059,			8,				443.70,			1.93,		2.26,			0,			2.65
06/11/2017,	07:38:08,		008.546243,			047.413042,			9,				443.50,			1.92,		2.07,			0,			4.45
06/11/2017,	07:38:09,		008.546241,			047.413050,			8,				443.50,			2.21,		2.50,			0,			3.24
06/11/2017,	07:38:10,		008.546237,			047.413029,			9,				443.70,			1.91,		2.07,			0,			2.80
06/11/2017,	07:38:11,		008.546296,			047.413044,			7,				442.80,			2.42,		2.62,			0,			1.84
06/11/2017,	07:38:12,		008.546298,			047.413038,			8,				442.80,			2.07,		2.38,			0,			2.72
06/11/2017,	07:38:13,		008.546307,			047.413021,			8,				442.60,			2.07,		2.38,			0,			5.72
06/11/2017,	07:38:14,		008.546388,			047.413041,			8,				441.60,			1.95,		2.08,			0,			6.40
06/11/2017,	07:38:15,		008.546414,			047.413032,			8,				441.20,			1.95,		2.08,			0,			4.16
06/11/2017,	07:38:16,		008.546443,			047.413037,			8,				440.80,			1.94,		2.08,			0,			3.59
06/11/2017,	07:38:17,		008.546472,			047.413054,			7,				441.20,			1.94,		2.39,			0,			4.48
06/11/2017,	07:38:18,		008.546554,			047.413051,			7,				438.90,			1.96,		2.88,			0,			4.01
06/11/2017,	07:38:19,		008.546550,			047.413051,			7,				439.20,			1.95,		2.88,			0,			3.38
06/11/2017,	07:38:20,		008.546525,			047.413024,			6,				439.90,			2.21,		3.58,			0,			4.80
06/11/2017,	07:38:21,		008.546543,			047.413023,			6,				439.70,			2.21,		3.58,			0,			5.51
06/11/2017,	07:38:22,		008.546545,			047.412983,			9,				437.10,			1.91,		2.06,			0,			14.42
06/11/2017,	07:38:23,		008.546375,			047.412735,			8,				428.20,			2.43,		2.21,			0,			26.21
06/11/2017,	07:38:24,		008.546255,			047.412503,			8,				413.10,			2.43,		2.21,			0,			30.02
06/11/2017,	07:38:25,		008.546215,			047.412381,			9,				405.20,			1.91,		2.06,			0,			30.99
06/11/2017,	07:38:26,		008.546170,			047.412280,			9,				398.90,			1.91,		2.06,			0,			30.79
06/11/2017,	07:38:27,		008.546093,			047.412178,			9,				390.60,			1.91,		2.06,			0,			30.20
06/11/2017,	07:38:28,		008.546019,			047.412091,			9,				383.30,			1.90,		2.06,			0,			31.25
06/11/2017,	07:38:29,		008.545985,			047.412020,			9,				379.90,			1.90,		2.06,			0,			30.84
06/11/2017,	07:38:30,		008.545950,			047.411951,			8,				375.50,			2.42,		2.20,			0,			31.39
06/11/2017,	07:38:31,		008.545977,			047.411884,			8,				373.40,			2.42,		2.20,			0,			31.54
06/11/2017,	07:38:32,		008.545989,			047.411805,			8,				370.30,			2.42,		2.20,			0,			30.52
06/11/2017,	07:38:33,		008.545990,			047.411733,			8,				367.20,			2.42,		2.20,			0,			30.16
06/11/2017,	07:38:34,		008.546006,			047.411662,			8,				364.30,			2.42,		2.20,			0,			30.07
06/11/2017,	07:38:35,		008.546033,			047.411610,			8,				365.10,			2.42,		2.20,			0,			28.92
06/11/2017,	07:38:36,		008.546026,			047.411535,			8,				360.80,			3.65,		3.02,			0,			26.49
06/11/2017,	07:38:37,		008.546010,			047.411500,			8,				361.40,			2.42,		2.20,			0,			27.44
06/11/2017,	07:38:38,		008.546000,			047.411427,			6,				358.60,			7.24,		3.79,			0,			29.95
06/11/2017,	07:38:39,		008.545972,			047.411342,			8,				355.80,			4.34,		2.58,			0,			30.28
06/11/2017,	07:38:40,		008.545865,			047.411270,			8,				348.90,			2.42,		2.20,			0,			29.35
06/11/2017,	07:38:41,		008.545818,			047.411213,			8,				345.30,			2.42,		2.20,			0,			27.90
06/11/2017,	07:38:42,		008.545795,			047.411161,			6,				342.90,			7.24,		3.79,			0,			27.64
06/11/2017,	07:38:43,		008.545749,			047.411106,			8,				339.20,			2.41,		2.19,			0,			26.19
06/11/2017,	07:38:44,		008.545725,			047.411054,			7,				335.90,			4.34,		2.57,			0,			24.26
06/11/2017,	07:38:45,		008.545710,			047.411008,			7,				333.10,			4.34,		2.57,			0,			23.38
06/11/2017,	07:38:46,		008.545693,			047.410963,			8,				331.20,			2.63,		2.32,			0,			22.20
06/11/2017,	07:38:47,		008.545694,			047.410911,			8,				328.20,			2.63,		2.32,			0,			20.97
06/11/2017,	07:38:48,		008.545672,			047.410881,			8,				326.70,			2.63,		2.32,			0,			19.90
06/11/2017,	07:38:49,		008.545683,			047.410833,			8,				324.70,			2.41,		2.19,			0,			20.29
06/11/2017,	07:38:50,		008.545671,			047.410777,			8,				321.90,			2.41,		2.19,			0,			20.50
06/11/2017,	07:38:51,		008.545656,			047.410730,			8,				320.00,			2.41,		2.19,			0,			18.57
06/11/2017,	07:38:52,		008.545655,			047.410701,			9,				319.10,			1.89,		2.05,			0,			17.89
06/11/2017,	07:38:53,		008.545635,			047.410673,			8,				316.80,			2.04,		2.35,			0,			18.95
06/11/2017,	07:38:54,		008.545653,			047.410603,			8,				314.90,			2.04,		2.35,			0,			19.74
06/11/2017,	07:38:55,		008.545650,			047.410546,			9,				314.20,			1.89,		2.05,			0,			19.67
06/11/2017,	07:38:56,		008.545647,			047.410502,			8,				313.00,			2.04,		2.35,			0,			20.20
06/11/2017,	07:38:57,		008.545650,			047.410451,			9,				311.30,			1.89,		2.04,			0,			21.11
06/11/2017,	07:38:58,		008.545632,			047.410387,			8,				310.20,			2.40,		2.18,			0,			19.49
06/11/2017,	07:38:59,		008.545617,			047.410369,			8,				310.40,			2.40,		2.18,			0,			21.32
06/11/2017,	07:39:00,		008.545556,			047.410346,			8,				312.20,			2.40,		2.18,			0,			20.64
06/11/2017,	07:39:01,		008.545536,			047.410320,			8,				314.80,			2.40,		2.18,			0,			19.75
06/11/2017,	07:39:02,		008.545521,			047.410306,			8,				319.40,			2.40,		2.18,			0,			18.17
06/11/2017,	07:39:03,		008.545507,			047.410293,			9,				324.40,			1.89,		2.04,			0,			16.77
06/11/2017,	07:39:04,		008.545487,			047.410278,			9,				329.30,			1.89,		2.04,			0,			16.20
06/11/2017,	07:39:05,		008.545487,			047.410246,			9,				333.00,			1.89,		2.04,			0,			14.86
06/11/2017,	07:39:06,		008.545489,			047.410214,			9,				335.00,			1.88,		2.04,			0,			14.20
06/11/2017,	07:39:07,		008.545482,			047.410175,			9,				336.50,			1.88,		2.04,			0,			14.32
06/11/2017,	07:39:08,		008.545478,			047.410135,			9,				338.00,			1.88,		2.04,			0,			13.82
06/11/2017,	07:39:09,		008.545479,			047.410093,			9,				337.80,			1.88,		2.04,			0,			13.74
06/11/2017,	07:39:10,		008.545482,			047.410061,			8,				337.70,			2.40,		2.18,			0,			12.20
06/11/2017,	07:39:11,		008.545474,			047.410032,			8,				336.10,			2.40,		2.18,			0,			12.01
06/11/2017,	07:39:12,		008.545480,			047.410000,			8,				335.20,			2.39,		2.18,			0,			12.59
06/11/2017,	07:39:13,		008.545491,			047.409966,			8,				334.70,			2.39,		2.18,			0,			12.00
06/11/2017,	07:39:14,		008.545488,			047.409940,			8,				334.00,			2.39,		2.17,			0,			11.70
06/11/2017,	07:39:15,		008.545483,			047.409910,			9,				332.30,			1.88,		2.04,			0,			11.37
06/11/2017,	07:39:16,		008.545479,			047.409881,			9,				331.20,			1.88,		2.03,			0,			9.74
06/11/2017,	07:39:17,		008.545491,			047.409869,			9,				331.00,			1.88,		2.03,			0,			8.02
06/11/2017,	07:39:18,		008.545492,			047.409859,			8,				330.10,			2.39,		2.17,			0,			7.08
06/11/2017,	07:39:19,		008.545481,			047.409852,			8,				330.00,			2.39,		2.17,			0,			6.42
06/11/2017,	07:39:20,		008.545481,			047.409839,			8,				329.50,			2.39,		2.17,			0,			5.57
06/11/2017,	07:39:21,		008.545487,			047.409828,			8,				329.30,			2.39,		2.17,			0,			6.28
06/11/2017,	07:39:22,		008.545477,			047.409804,			8,				328.60,			2.39,		2.17,			0,			6.23
06/11/2017,	07:39:23,		008.545469,			047.409784,			8,				328.50,			2.39,		2.17,			0,			5.82
06/11/2017,	07:39:24,		008.545479,			047.409758,			8,				328.10,			2.39,		2.17,			0,			5.14
06/11/2017,	07:39:25,		008.545491,			047.409752,			8,				328.60,			2.39,		2.17,			0,			6.16
06/11/2017,	07:39:26,		008.545485,			047.409730,			8,				329.60,			2.39,		2.17,			0,			5.81
06/11/2017,	07:39:27,		008.545485,			047.409714,			8,				329.80,			2.38,		2.17,			0,			5.76
06/11/2017,	07:39:28,		008.545483,			047.409706,			8,				330.20,			2.38,		2.17,			0,			5.55
06/11/2017,	07:39:29,		008.545498,			047.409687,			8,				329.90,			2.38,		2.17,			0,			5.65
06/11/2017,	07:39:30,		008.545506,			047.409670,			8,				330.20,			2.38,		2.16,			0,			6.19
06/11/2017,	07:39:31,		008.545510,			047.409653,			8,				330.40,			2.38,		2.16,			0,			4.48
06/11/2017,	07:39:32,		008.545517,			047.409651,			8,				331.00,			2.38,		2.16,			0,			4.74
06/11/2017,	07:39:33,		008.545525,			047.409629,			8,				331.00,			2.38,		2.16,			0,			4.26
06/11/2017,	07:39:34,		008.545530,			047.409618,			8,				331.40,			2.38,		2.16,			0,			4.48
06/11/2017,	07:39:35,		008.545533,			047.409604,			8,				331.20,			2.38,		2.16,			0,			5.04
06/11/2017,	07:39:36,		008.545525,			047.409585,			7,				331.50,			2.42,		2.40,			0,			4.11
06/11/2017,	07:39:37,		008.545532,			047.409578,			7,				331.90,			2.42,		2.40,			0,			3.93
06/11/2017,	07:39:38,		008.545539,			047.409563,			7,				332.20,			2.42,		2.40,			0,			3.41
06/11/2017,	07:39:39,		008.545535,			047.409561,			7,				332.40,			2.42,		2.40,			0,			3.13
06/11/2017,	07:39:40,		008.545527,			047.409560,			7,				332.10,			2.42,		2.40,			0,			2.71
06/11/2017,	07:39:41,		008.545529,			047.409561,			7,				332.40,			2.42,		2.40,			0,			2.85
06/11/2017,	07:39:42,		008.545540,			047.409552,			8,				332.40,			2.37,		2.16,			0,			3.10
06/11/2017,	07:39:43,		008.545537,			047.409551,			8,				332.80,			2.37,		2.16,			0,			4.02
06/11/2017,	07:39:44,		008.545524,			047.409547,			8,				332.80,			2.37,		2.16,			0,			4.85
06/11/2017,	07:39:45,		008.545517,			047.409528,			8,				332.90,			2.37,		2.16,			0,			4.35
06/11/2017,	07:39:46,		008.545517,			047.409520,			8,				332.90,			2.37,		2.15,			0,			4.30
06/11/2017,	07:39:47,		008.545521,			047.409506,			8,				332.70,			2.37,		2.15,			0,			4.96
06/11/2017,	07:39:48,		008.545525,			047.409487,			8,				332.60,			2.37,		2.15,			0,			6.58
06/11/2017,	07:39:49,		008.545521,			047.409455,			8,				333.00,			2.37,		2.15,			0,			6.56
06/11/2017,	07:39:50,		008.545521,			047.409436,			8,				332.70,			2.37,		2.15,			0,			6.29
06/11/2017,	07:39:51,		008.545531,			047.409424,			8,				332.70,			2.37,		2.15,			0,			9.45
06/11/2017,	07:39:52,		008.545554,			047.409390,			8,				332.50,			2.37,		2.15,			0,			9.54
06/11/2017,	07:39:53,		008.545579,			047.409372,			8,				332.10,			2.37,		2.15,			0,			11.85
06/11/2017,	07:39:54,		008.545600,			047.409324,			8,				332.30,			2.37,		2.15,			0,			10.70
06/11/2017,	07:39:55,		008.545616,			047.409304,			8,				331.70,			2.37,		2.15,			0,			8.92
06/11/2017,	07:39:56,		008.545623,			047.409287,			8,				330.80,			2.37,		2.15,			0,			9.32
06/11/2017,	07:39:57,		008.545636,			047.409257,			8,				329.70,			2.36,		2.15,			0,			18.64
06/11/2017,	07:39:58,		008.545640,			047.409118,			8,				326.80,			2.36,		2.15,			0,			18.98
