Date,		Time,			Longitude,			Latitude,		Satellites,			Altitude,		VDOP,		HDOP,		Recording,		Speed
03/11/2017,	09:03:23,		008.539547,			047.410390,			7,				447.80,			4.74,		2.10,			0,			19.25
03/11/2017,	09:03:24,		008.539498,			047.410356,			7,				448.10,			4.74,		2.11,			0,			18.17
03/11/2017,	09:03:25,		008.539452,			047.410322,			7,				448.00,			4.75,		2.11,			0,			16.57
03/11/2017,	09:03:26,		008.539418,			047.410287,			7,				448.10,			4.75,		2.11,			0,			15.70
03/11/2017,	09:03:27,		008.539386,			047.410254,			7,				448.00,			4.75,		2.11,			0,			15.43
03/11/2017,	09:03:28,		008.539351,			047.410222,			7,				447.90,			4.75,		2.11,			0,			15.23
03/11/2017,	09:03:29,		008.539313,			047.410193,			7,				448.00,			4.75,		2.11,			0,			15.70
03/11/2017,	09:03:30,		008.539272,			047.410165,			7,				448.10,			4.75,		2.11,			0,			16.48
03/11/2017,	09:03:31,		008.539230,			047.410136,			7,				448.10,			4.75,		2.11,			0,			16.99
03/11/2017,	09:03:32,		008.539187,			047.410105,			7,				448.00,			4.75,		2.11,			0,			16.65
03/11/2017,	09:03:33,		008.539147,			047.410074,			7,				448.00,			4.75,		2.11,			0,			16.47
03/11/2017,	09:03:34,		008.539105,			047.410044,			7,				448.30,			4.75,		2.11,			0,			16.16
03/11/2017,	09:03:35,		008.539066,			047.410014,			7,				448.80,			4.76,		2.11,			0,			16.02
03/11/2017,	09:03:36,		008.539024,			047.409985,			7,				448.90,			4.76,		2.11,			0,			15.83
03/11/2017,	09:03:37,		008.538986,			047.409956,			7,				449.10,			4.76,		2.11,			0,			15.58
03/11/2017,	09:03:38,		008.538952,			047.409925,			7,				449.50,			4.76,		2.11,			0,			15.66
03/11/2017,	09:03:39,		008.538910,			047.409893,			8,				449.00,			4.37,		1.82,			0,			15.26
03/11/2017,	09:03:40,		008.538873,			047.409863,			8,				449.10,			4.37,		1.82,			0,			15.15
03/11/2017,	09:03:41,		008.538835,			047.409835,			8,				449.30,			4.37,		1.82,			0,			15.20
03/11/2017,	09:03:42,		008.538793,			047.409807,			8,				449.00,			4.38,		1.82,			0,			15.09
03/11/2017,	09:03:43,		008.538754,			047.409778,			8,				449.00,			4.38,		1.82,			0,			15.05
03/11/2017,	09:03:44,		008.538709,			047.409750,			8,				448.50,			4.38,		1.82,			0,			14.89
03/11/2017,	09:03:45,		008.538667,			047.409723,			8,				448.30,			4.38,		1.82,			0,			14.37
03/11/2017,	09:03:46,		008.538629,			047.409697,			8,				448.40,			4.38,		1.82,			0,			14.14
