Date,		Time,			Longitude,			Latitude,		Satellites,			Altitude,		VDOP,		HDOP,		Recording,		Speed
03/11/2017,	14:50:28,		008.525694,			047.413969,			5,				468.80,			7.19,		3.11,			0,			22.07
03/11/2017,	14:50:29,		008.525613,			047.413962,			5,				468.70,			7.19,		3.11,			0,			23.00
03/11/2017,	14:50:30,		008.525532,			047.413950,			5,				468.70,			7.19,		3.11,			0,			22.78
03/11/2017,	14:50:31,		008.525452,			047.413935,			5,				468.90,			7.19,		3.11,			0,			22.15
03/11/2017,	14:50:32,		008.525375,			047.413920,			5,				468.60,			7.20,		3.11,			0,			21.97
03/11/2017,	14:50:33,		008.525298,			047.413906,			5,				468.30,			7.20,		3.11,			0,			21.96
03/11/2017,	14:50:34,		008.525222,			047.413895,			5,				468.10,			7.20,		3.11,			0,			21.66
03/11/2017,	14:50:35,		008.525145,			047.413884,			5,				468.10,			7.20,		3.11,			0,			22.54
03/11/2017,	14:50:36,		008.525065,			047.413871,			5,				467.60,			7.20,		3.11,			0,			22.23
03/11/2017,	14:50:37,		008.524985,			047.413860,			5,				466.90,			7.20,		3.11,			0,			22.52
03/11/2017,	14:50:38,		008.524904,			047.413847,			5,				466.20,			7.20,		3.11,			0,			22.66
03/11/2017,	14:50:39,		008.524825,			047.413829,			6,				465.70,			6.74,		2.82,			0,			22.77
03/11/2017,	14:50:40,		008.524746,			047.413807,			6,				465.80,			6.74,		2.82,			0,			22.23
03/11/2017,	14:50:41,		008.524669,			047.413791,			6,				466.50,			6.75,		2.82,			0,			22.73
03/11/2017,	14:50:42,		008.524589,			047.413775,			6,				466.10,			6.75,		2.82,			0,			23.15
03/11/2017,	14:50:43,		008.524510,			047.413754,			6,				466.50,			6.75,		2.82,			0,			22.87
03/11/2017,	14:50:44,		008.524433,			047.413733,			6,				467.20,			6.75,		2.82,			0,			22.20
03/11/2017,	14:50:45,		008.524360,			047.413712,			6,				468.00,			6.75,		2.82,			0,			22.49
03/11/2017,	14:50:46,		008.524284,			047.413688,			6,				468.30,			6.75,		2.82,			0,			22.71
03/11/2017,	14:50:47,		008.524206,			047.413669,			6,				467.90,			6.75,		2.82,			0,			22.50
03/11/2017,	14:50:48,		008.524128,			047.413650,			6,				468.10,			6.75,		2.82,			0,			22.29
03/11/2017,	14:50:49,		008.524051,			047.413631,			6,				468.80,			6.75,		2.82,			0,			22.00
03/11/2017,	14:50:50,		008.523974,			047.413615,			6,				469.50,			6.75,		2.82,			0,			21.87
03/11/2017,	14:50:51,		008.523897,			047.413600,			6,				470.00,			6.75,		2.82,			0,			21.71
03/11/2017,	14:50:52,		008.523818,			047.413590,			6,				469.70,			6.75,		2.82,			0,			21.78
03/11/2017,	14:50:53,		008.523742,			047.413577,			6,				470.60,			6.75,		2.82,			0,			21.72
03/11/2017,	14:50:54,		008.523658,			047.413569,			6,				470.20,			6.75,		2.82,			0,			21.54
03/11/2017,	14:50:55,		008.523580,			047.413559,			6,				470.80,			6.75,		2.82,			0,			21.46
03/11/2017,	14:50:56,		008.523501,			047.413563,			6,				471.30,			6.75,		2.82,			0,			21.51
03/11/2017,	14:50:57,		008.523420,			047.413564,			6,				471.30,			6.75,		2.82,			0,			21.93
03/11/2017,	14:50:58,		008.523335,			047.413570,			6,				470.80,			6.76,		2.82,			0,			21.74
03/11/2017,	14:50:59,		008.523253,			047.413571,			6,				470.20,			6.76,		2.82,			0,			21.86
03/11/2017,	14:51:00,		008.523170,			047.413581,			6,				469.90,			6.76,		2.82,			0,			22.02
03/11/2017,	14:51:01,		008.523088,			047.413594,			6,				469.50,			6.76,		2.82,			0,			21.70
03/11/2017,	14:51:02,		008.523011,			047.413606,			6,				470.10,			6.76,		2.82,			0,			21.21
03/11/2017,	14:51:03,		008.522937,			047.413618,			6,				470.40,			6.76,		2.82,			0,			20.60
03/11/2017,	14:51:04,		008.522863,			047.413631,			6,				470.70,			6.76,		2.82,			0,			20.35
03/11/2017,	14:51:05,		008.522796,			047.413647,			6,				471.70,			6.76,		2.82,			0,			20.48
03/11/2017,	14:51:06,		008.522724,			047.413668,			6,				471.50,			6.76,		2.82,			0,			20.64
03/11/2017,	14:51:07,		008.522653,			047.413688,			6,				471.80,			6.76,		2.82,			0,			20.79
03/11/2017,	14:51:08,		008.522583,			047.413710,			6,				472.00,			6.76,		2.82,			0,			20.84
03/11/2017,	14:51:09,		008.522514,			047.413733,			6,				471.90,			6.76,		2.82,			0,			21.10
03/11/2017,	14:51:10,		008.522445,			047.413756,			6,				472.40,			6.76,		2.82,			0,			20.93
03/11/2017,	14:51:11,		008.522377,			047.413778,			6,				472.90,			6.76,		2.82,			0,			20.31
03/11/2017,	14:51:12,		008.522313,			047.413802,			6,				473.50,			6.76,		2.82,			0,			19.67
03/11/2017,	14:51:13,		008.522253,			047.413826,			6,				474.50,			6.76,		2.82,			0,			18.91
03/11/2017,	14:51:14,		008.522196,			047.413846,			6,				475.10,			6.76,		2.82,			0,			19.31
03/11/2017,	14:51:15,		008.522135,			047.413875,			6,				475.20,			6.77,		2.82,			0,			19.28
03/11/2017,	14:51:16,		008.522075,			047.413897,			6,				475.70,			6.77,		2.82,			0,			19.09
03/11/2017,	14:51:17,		008.522016,			047.413922,			6,				476.10,			6.77,		2.82,			0,			19.10
03/11/2017,	14:51:18,		008.521955,			047.413941,			6,				477.10,			6.77,		2.82,			0,			18.09
03/11/2017,	14:51:19,		008.521898,			047.413967,			6,				476.90,			6.77,		2.82,			0,			17.81
03/11/2017,	14:51:20,		008.521841,			047.413992,			6,				476.40,			6.77,		2.82,			0,			17.89
03/11/2017,	14:51:21,		008.521784,			047.414010,			6,				477.40,			6.77,		2.82,			0,			18.13
03/11/2017,	14:51:22,		008.521727,			047.414033,			6,				477.80,			6.77,		2.82,			0,			18.37
03/11/2017,	14:51:23,		008.521669,			047.414060,			6,				477.30,			6.77,		2.82,			0,			18.04
03/11/2017,	14:51:24,		008.521612,			047.414083,			6,				477.40,			6.77,		2.82,			0,			17.82
03/11/2017,	14:51:25,		008.521556,			047.414109,			6,				477.00,			6.77,		2.82,			0,			18.03
03/11/2017,	14:51:26,		008.521498,			047.414131,			6,				477.30,			6.77,		2.82,			0,			18.03
03/11/2017,	14:51:27,		008.521440,			047.414153,			6,				477.70,			6.77,		2.82,			0,			18.07
03/11/2017,	14:51:28,		008.521384,			047.414176,			6,				477.90,			6.77,		2.82,			0,			18.38
03/11/2017,	14:51:29,		008.521327,			047.414196,			6,				478.80,			6.77,		2.82,			0,			18.02
03/11/2017,	14:51:30,		008.521269,			047.414220,			6,				478.90,			6.77,		2.82,			0,			17.90
03/11/2017,	14:51:31,		008.521212,			047.414241,			6,				479.40,			6.77,		2.82,			0,			17.49
03/11/2017,	14:51:32,		008.521157,			047.414265,			6,				479.10,			6.77,		2.82,			0,			17.27
03/11/2017,	14:51:33,		008.521101,			047.414289,			6,				478.50,			6.78,		2.82,			0,			17.69
03/11/2017,	14:51:34,		008.521045,			047.414308,			6,				479.40,			6.78,		2.82,			0,			17.62
03/11/2017,	14:51:35,		008.520986,			047.414327,			6,				479.30,			6.78,		2.82,			0,			17.53
03/11/2017,	14:51:36,		008.520926,			047.414344,			6,				479.80,			6.78,		2.82,			0,			16.92
03/11/2017,	14:51:37,		008.520870,			047.414364,			5,				479.30,			6.79,		2.90,			0,			16.55
03/11/2017,	14:51:38,		008.520815,			047.414381,			5,				479.50,			6.79,		2.90,			0,			16.06
03/11/2017,	14:51:39,		008.520763,			047.414404,			6,				478.40,			6.78,		2.82,			0,			15.98
03/11/2017,	14:51:40,		008.520711,			047.414422,			6,				478.10,			6.78,		2.82,			0,			15.93
03/11/2017,	14:51:41,		008.520660,			047.414441,			6,				477.80,			6.78,		2.82,			0,			15.80
03/11/2017,	14:51:42,		008.520607,			047.414457,			6,				477.70,			6.78,		2.82,			0,			15.56
03/11/2017,	14:51:43,		008.520554,			047.414472,			6,				477.60,			6.78,		2.82,			0,			15.91
03/11/2017,	14:51:44,		008.520499,			047.414486,			6,				477.70,			6.78,		2.82,			0,			15.85
03/11/2017,	14:51:45,		008.520446,			047.414501,			6,				477.60,			6.78,		2.82,			0,			15.23
03/11/2017,	14:51:46,		008.520394,			047.414515,			6,				477.80,			6.78,		2.82,			0,			14.98
03/11/2017,	14:51:47,		008.520343,			047.414528,			6,				478.10,			6.78,		2.82,			0,			14.84
03/11/2017,	14:51:48,		008.520293,			047.414541,			6,				477.90,			6.78,		2.82,			0,			14.20
03/11/2017,	14:51:49,		008.520243,			047.414555,			6,				477.50,			6.78,		2.82,			0,			13.73
03/11/2017,	14:51:50,		008.520196,			047.414568,			6,				477.50,			6.78,		2.82,			0,			13.81
03/11/2017,	14:51:51,		008.520148,			047.414580,			6,				477.70,			6.78,		2.82,			0,			13.87
03/11/2017,	14:51:52,		008.520101,			047.414594,			6,				477.80,			6.79,		2.82,			0,			13.54
03/11/2017,	14:51:53,		008.520055,			047.414608,			6,				477.70,			6.79,		2.82,			0,			13.22
03/11/2017,	14:51:54,		008.520010,			047.414620,			6,				477.80,			6.79,		2.82,			0,			13.90
03/11/2017,	14:51:55,		008.519962,			047.414634,			7,				477.20,			5.28,		2.65,			0,			13.84
03/11/2017,	14:51:56,		008.519913,			047.414648,			7,				475.90,			5.27,		2.65,			0,			13.46
03/11/2017,	14:51:57,		008.519865,			047.414657,			7,				475.10,			5.27,		2.65,			0,			13.79
03/11/2017,	14:51:58,		008.519815,			047.414664,			7,				474.70,			5.27,		2.65,			0,			14.45
03/11/2017,	14:51:59,		008.519762,			047.414675,			7,				473.90,			5.27,		2.65,			0,			15.62
03/11/2017,	14:52:00,		008.519707,			047.414690,			7,				473.20,			5.27,		2.65,			0,			15.49
03/11/2017,	14:52:01,		008.519654,			047.414706,			7,				473.00,			5.27,		2.65,			0,			15.33
03/11/2017,	14:52:02,		008.519601,			047.414723,			7,				472.60,			5.27,		2.65,			0,			15.12
03/11/2017,	14:52:03,		008.519548,			047.414739,			7,				472.00,			5.27,		2.65,			0,			14.73
03/11/2017,	14:52:04,		008.519497,			047.414753,			7,				471.50,			5.27,		2.65,			0,			13.87
03/11/2017,	14:52:05,		008.519448,			047.414759,			7,				471.70,			5.27,		2.65,			0,			14.37
03/11/2017,	14:52:06,		008.519395,			047.414760,			7,				471.70,			5.27,		2.65,			0,			15.39
03/11/2017,	14:52:07,		008.519338,			047.414758,			7,				471.80,			5.27,		2.65,			0,			16.23
03/11/2017,	14:52:08,		008.519279,			047.414748,			7,				471.80,			5.27,		2.65,			0,			17.51
03/11/2017,	14:52:09,		008.519221,			047.414728,			7,				472.20,			5.27,		2.65,			0,			18.58
03/11/2017,	14:52:10,		008.519169,			047.414700,			7,				472.10,			5.27,		2.65,			0,			19.96
03/11/2017,	14:52:11,		008.519126,			047.414662,			7,				471.70,			5.26,		2.65,			0,			19.54
03/11/2017,	14:52:12,		008.519101,			047.414618,			7,				470.80,			5.26,		2.65,			0,			19.46
03/11/2017,	14:52:13,		008.519075,			047.414576,			7,				470.10,			5.26,		2.65,			0,			18.67
03/11/2017,	14:52:14,		008.519051,			047.414534,			7,				469.40,			5.26,		2.65,			0,			17.96
03/11/2017,	14:52:15,		008.519030,			047.414493,			7,				468.90,			5.26,		2.65,			0,			16.86
03/11/2017,	14:52:16,		008.519009,			047.414455,			7,				468.60,			5.26,		2.65,			0,			15.03
03/11/2017,	14:52:17,		008.518990,			047.414422,			7,				468.20,			5.26,		2.65,			0,			13.89
03/11/2017,	14:52:18,		008.518976,			047.414390,			7,				467.80,			5.26,		2.65,			0,			11.01
03/11/2017,	14:52:19,		008.518964,			047.414366,			7,				467.30,			5.26,		2.65,			0,			6.66
03/11/2017,	14:52:20,		008.518958,			047.414357,			7,				465.00,			5.26,		2.65,			0,			2.40
03/11/2017,	14:52:21,		008.518956,			047.414355,			7,				464.40,			5.26,		2.65,			0,			0.61
03/11/2017,	14:52:22,		008.518960,			047.414356,			7,				464.10,			5.26,		2.65,			0,			0.22
03/11/2017,	14:52:23,		008.518964,			047.414356,			7,				464.00,			5.26,		2.65,			0,			0.07
03/11/2017,	14:52:24,		008.518969,			047.414357,			7,				464.00,			5.26,		2.65,			0,			0.05
03/11/2017,	14:52:25,		008.518973,			047.414358,			7,				463.90,			5.25,		2.65,			0,			0.05
03/11/2017,	14:52:26,		008.518977,			047.414358,			7,				464.00,			5.25,		2.65,			0,			0.08
03/11/2017,	14:52:27,		008.518983,			047.414358,			7,				464.40,			5.25,		2.65,			0,			0.11
03/11/2017,	14:52:28,		008.518987,			047.414358,			7,				464.70,			5.25,		2.65,			0,			0.07
03/11/2017,	14:52:29,		008.518991,			047.414358,			7,				464.90,			5.25,		2.65,			0,			0.13
03/11/2017,	14:52:30,		008.518994,			047.414359,			7,				465.00,			5.25,		2.65,			0,			0.02
03/11/2017,	14:52:31,		008.518996,			047.414360,			7,				464.80,			5.25,		2.65,			0,			0.25
03/11/2017,	14:52:32,		008.518998,			047.414360,			7,				465.00,			5.25,		2.64,			0,			5.68
03/11/2017,	14:52:33,		008.518993,			047.414347,			7,				465.30,			5.25,		2.64,			0,			8.90
03/11/2017,	14:52:34,		008.518982,			047.414326,			7,				465.60,			5.25,		2.64,			0,			12.30
03/11/2017,	14:52:35,		008.518964,			047.414297,			7,				465.80,			5.25,		2.64,			0,			13.01
03/11/2017,	14:52:36,		008.518940,			047.414269,			7,				465.60,			5.25,		2.64,			0,			14.96
03/11/2017,	14:52:37,		008.518910,			047.414236,			7,				465.50,			5.25,		2.64,			0,			15.46
03/11/2017,	14:52:38,		008.518880,			047.414203,			7,				465.40,			5.25,		2.64,			0,			16.13
03/11/2017,	14:52:39,		008.518849,			047.414168,			8,				464.90,			4.88,		2.62,			0,			16.59
03/11/2017,	14:52:40,		008.518818,			047.414132,			8,				464.70,			4.88,		2.62,			0,			17.60
03/11/2017,	14:52:41,		008.518793,			047.414091,			8,				465.10,			4.88,		2.62,			0,			17.43
03/11/2017,	14:52:42,		008.518765,			047.414051,			8,				465.00,			4.88,		2.62,			0,			16.96
03/11/2017,	14:52:43,		008.518745,			047.414012,			8,				464.70,			4.88,		2.62,			0,			15.66
03/11/2017,	14:52:44,		008.518724,			047.413977,			8,				464.10,			4.88,		2.62,			0,			14.79
03/11/2017,	14:52:45,		008.518706,			047.413942,			8,				464.10,			4.88,		2.62,			0,			14.00
03/11/2017,	14:52:46,		008.518685,			047.413910,			8,				464.10,			4.89,		2.62,			0,			13.48
03/11/2017,	14:52:47,		008.518669,			047.413877,			8,				464.50,			4.89,		2.62,			0,			13.28
03/11/2017,	14:52:48,		008.518650,			047.413846,			8,				464.70,			4.89,		2.62,			0,			12.89
03/11/2017,	14:52:49,		008.518632,			047.413816,			8,				464.90,			4.89,		2.62,			0,			12.68
03/11/2017,	14:52:50,		008.518609,			047.413789,			8,				464.40,			4.89,		2.62,			0,			12.69
03/11/2017,	14:52:51,		008.518586,			047.413761,			8,				464.20,			4.89,		2.62,			0,			13.35
03/11/2017,	14:52:52,		008.518554,			047.413735,			8,				463.50,			4.89,		2.62,			0,			13.79
03/11/2017,	14:52:53,		008.518522,			047.413708,			8,				463.40,			4.89,		2.62,			0,			14.48
03/11/2017,	14:52:54,		008.518489,			047.413680,			8,				463.40,			4.89,		2.62,			0,			15.15
03/11/2017,	14:52:55,		008.518450,			047.413653,			8,				463.30,			4.89,		2.62,			0,			15.32
03/11/2017,	14:52:56,		008.518414,			047.413624,			8,				463.00,			4.89,		2.62,			0,			15.38
03/11/2017,	14:52:57,		008.518378,			047.413594,			8,				463.30,			4.89,		2.62,			0,			15.49
03/11/2017,	14:52:58,		008.518338,			047.413565,			8,				463.50,			4.89,		2.62,			0,			15.72
03/11/2017,	14:52:59,		008.518295,			047.413538,			8,				463.20,			4.89,		2.62,			0,			15.96
03/11/2017,	14:53:00,		008.518253,			047.413510,			8,				463.30,			4.89,		2.62,			0,			16.16
03/11/2017,	14:53:01,		008.518210,			047.413483,			8,				463.30,			4.89,		2.62,			0,			16.53
03/11/2017,	14:53:02,		008.518164,			047.413455,			8,				463.50,			4.89,		2.62,			0,			16.69
03/11/2017,	14:53:03,		008.518118,			047.413427,			8,				463.30,			4.89,		2.62,			0,			16.67
03/11/2017,	14:53:04,		008.518074,			047.413397,			8,				463.30,			4.89,		2.62,			0,			16.84
03/11/2017,	14:53:05,		008.518028,			047.413368,			8,				463.30,			4.89,		2.62,			0,			16.60
03/11/2017,	14:53:06,		008.517981,			047.413339,			8,				462.90,			4.89,		2.62,			0,			16.58
03/11/2017,	14:53:07,		008.517939,			047.413309,			8,				463.30,			4.89,		2.62,			0,			16.50
03/11/2017,	14:53:08,		008.517896,			047.413279,			8,				463.90,			4.89,		2.62,			0,			16.50
03/11/2017,	14:53:09,		008.517851,			047.413252,			8,				463.80,			4.89,		2.62,			0,			16.47
03/11/2017,	14:53:10,		008.517808,			047.413224,			8,				463.90,			4.89,		2.62,			0,			16.57
03/11/2017,	14:53:11,		008.517763,			047.413196,			8,				463.90,			4.89,		2.62,			0,			16.26
03/11/2017,	14:53:12,		008.517722,			047.413167,			8,				464.20,			4.89,		2.62,			0,			15.97
03/11/2017,	14:53:13,		008.517679,			047.413139,			8,				464.10,			4.89,		2.62,			0,			15.96
03/11/2017,	14:53:14,		008.517637,			047.413111,			8,				464.20,			4.89,		2.62,			0,			15.97
03/11/2017,	14:53:15,		008.517596,			047.413082,			8,				464.30,			4.89,		2.62,			0,			15.99
03/11/2017,	14:53:16,		008.517555,			047.413054,			8,				464.30,			4.89,		2.62,			0,			16.25
03/11/2017,	14:53:17,		008.517511,			047.413026,			8,				464.30,			4.89,		2.62,			0,			16.44
03/11/2017,	14:53:18,		008.517468,			047.412997,			8,				464.50,			4.89,		2.62,			0,			15.93
03/11/2017,	14:53:19,		008.517426,			047.412968,			8,				464.60,			4.89,		2.62,			0,			15.71
03/11/2017,	14:53:20,		008.517385,			047.412941,			8,				464.90,			4.89,		2.62,			0,			15.90
03/11/2017,	14:53:21,		008.517342,			047.412914,			8,				464.90,			4.89,		2.62,			0,			16.21
03/11/2017,	14:53:22,		008.517300,			047.412886,			8,				464.90,			4.89,		2.62,			0,			15.63
03/11/2017,	14:53:23,		008.517258,			047.412859,			8,				465.10,			4.89,		2.62,			0,			15.25
03/11/2017,	14:53:24,		008.517217,			047.412832,			8,				465.70,			4.89,		2.62,			0,			15.05
03/11/2017,	14:53:25,		008.517177,			047.412806,			7,				466.20,			5.34,		2.71,			0,			14.62
03/11/2017,	14:53:26,		008.517140,			047.412780,			7,				466.50,			5.34,		2.71,			0,			14.09
03/11/2017,	14:53:27,		008.517105,			047.412754,			7,				466.90,			5.34,		2.71,			0,			13.66
03/11/2017,	14:53:28,		008.517071,			047.412728,			7,				467.70,			5.34,		2.71,			0,			13.68
03/11/2017,	14:53:29,		008.517032,			047.412705,			7,				468.10,			5.34,		2.71,			0,			13.37
03/11/2017,	14:53:30,		008.516999,			047.412680,			7,				469.00,			5.34,		2.71,			0,			12.93
03/11/2017,	14:53:31,		008.516966,			047.412656,			7,				469.50,			5.34,		2.71,			0,			12.20
03/11/2017,	14:53:32,		008.516938,			047.412633,			8,				469.90,			4.89,		2.62,			0,			12.06
03/11/2017,	14:53:33,		008.516906,			047.412613,			8,				470.10,			4.89,		2.62,			0,			11.78
03/11/2017,	14:53:34,		008.516871,			047.412595,			8,				470.20,			4.89,		2.62,			0,			11.62
03/11/2017,	14:53:35,		008.516837,			047.412577,			8,				470.50,			4.89,		2.62,			0,			11.29
03/11/2017,	14:53:36,		008.516805,			047.412560,			8,				471.00,			4.89,		2.62,			0,			11.50
03/11/2017,	14:53:37,		008.516769,			047.412544,			8,				470.90,			4.89,		2.62,			0,			11.31
03/11/2017,	14:53:38,		008.516733,			047.412530,			8,				470.40,			4.89,		2.62,			0,			11.35
03/11/2017,	14:53:39,		008.516692,			047.412520,			8,				468.60,			4.89,		2.62,			0,			11.26
03/11/2017,	14:53:40,		008.516655,			047.412507,			8,				468.10,			4.89,		2.62,			0,			11.45
03/11/2017,	14:53:41,		008.516614,			047.412495,			8,				468.20,			4.89,		2.62,			0,			11.61
03/11/2017,	14:53:42,		008.516571,			047.412485,			8,				467.60,			4.89,		2.62,			0,			11.27
03/11/2017,	14:53:43,		008.516527,			047.412475,			8,				466.60,			4.89,		2.62,			0,			11.26
03/11/2017,	14:53:44,		008.516485,			047.412466,			8,				466.40,			4.89,		2.62,			0,			11.72
03/11/2017,	14:53:45,		008.516444,			047.412457,			8,				466.50,			4.89,		2.62,			0,			11.58
03/11/2017,	14:53:46,		008.516400,			047.412451,			8,				466.40,			4.89,		2.62,			0,			11.55
03/11/2017,	14:53:47,		008.516359,			047.412445,			8,				466.60,			4.89,		2.62,			0,			11.86
03/11/2017,	14:53:48,		008.516315,			047.412439,			8,				466.60,			4.89,		2.62,			0,			11.74
03/11/2017,	14:53:49,		008.516271,			047.412432,			8,				466.40,			4.89,		2.62,			0,			11.52
03/11/2017,	14:53:50,		008.516228,			047.412426,			8,				466.20,			4.89,		2.62,			0,			11.36
03/11/2017,	14:53:51,		008.516185,			047.412423,			8,				466.20,			4.89,		2.62,			0,			10.95
03/11/2017,	14:53:52,		008.516146,			047.412419,			8,				466.40,			4.89,		2.62,			0,			10.47
03/11/2017,	14:53:53,		008.516106,			047.412416,			8,				466.10,			4.89,		2.62,			0,			10.30
03/11/2017,	14:53:54,		008.516066,			047.412413,			8,				465.70,			4.89,		2.62,			0,			10.78
03/11/2017,	14:53:55,		008.516026,			047.412410,			8,				465.60,			4.89,		2.62,			0,			10.77
03/11/2017,	14:53:56,		008.515987,			047.412408,			8,				465.50,			4.89,		2.62,			0,			9.91
03/11/2017,	14:53:57,		008.515948,			047.412405,			8,				465.00,			4.89,		2.62,			0,			9.64
03/11/2017,	14:53:58,		008.515911,			047.412405,			8,				464.90,			4.89,		2.62,			0,			9.70
03/11/2017,	14:53:59,		008.515873,			047.412406,			8,				464.40,			4.89,		2.62,			0,			9.65
03/11/2017,	14:54:00,		008.515838,			047.412404,			8,				464.70,			4.89,		2.62,			0,			10.24
03/11/2017,	14:54:01,		008.515803,			047.412400,			8,				464.90,			4.89,		2.62,			0,			9.97
03/11/2017,	14:54:02,		008.515767,			047.412397,			8,				465.00,			4.89,		2.62,			0,			10.04
03/11/2017,	14:54:03,		008.515728,			047.412395,			8,				465.00,			4.89,		2.62,			0,			9.63
03/11/2017,	14:54:04,		008.515693,			047.412393,			8,				465.20,			4.89,		2.62,			0,			9.04
03/11/2017,	14:54:05,		008.515658,			047.412391,			8,				464.90,			4.89,		2.62,			0,			10.24
03/11/2017,	14:54:06,		008.515621,			047.412386,			8,				465.00,			4.89,		2.62,			0,			10.78
03/11/2017,	14:54:07,		008.515581,			047.412384,			8,				465.00,			4.89,		2.62,			0,			10.35
03/11/2017,	14:54:08,		008.515541,			047.412383,			8,				465.00,			4.89,		2.62,			0,			10.01
03/11/2017,	14:54:09,		008.515501,			047.412384,			8,				464.50,			4.89,		2.62,			0,			9.98
03/11/2017,	14:54:10,		008.515466,			047.412381,			8,				465.00,			4.89,		2.62,			0,			9.70
03/11/2017,	14:54:11,		008.515431,			047.412379,			8,				465.20,			4.89,		2.62,			0,			10.10
03/11/2017,	14:54:12,		008.515391,			047.412378,			8,				464.70,			4.89,		2.62,			0,			10.04
03/11/2017,	14:54:13,		008.515355,			047.412376,			8,				464.80,			4.89,		2.62,			0,			9.94
03/11/2017,	14:54:14,		008.515317,			047.412374,			8,				465.00,			4.89,		2.62,			0,			10.82
03/11/2017,	14:54:15,		008.515276,			047.412372,			8,				465.00,			4.89,		2.62,			0,			10.49
03/11/2017,	14:54:16,		008.515237,			047.412369,			8,				465.10,			4.89,		2.62,			0,			10.32
03/11/2017,	14:54:17,		008.515199,			047.412366,			8,				465.30,			4.89,		2.62,			0,			11.06
03/11/2017,	14:54:18,		008.515161,			047.412362,			8,				465.70,			4.89,		2.62,			0,			10.50
03/11/2017,	14:54:19,		008.515124,			047.412358,			8,				466.10,			4.89,		2.62,			0,			9.81
03/11/2017,	14:54:20,		008.515088,			047.412354,			8,				466.30,			4.89,		2.62,			0,			10.18
03/11/2017,	14:54:21,		008.515050,			047.412350,			8,				466.40,			4.89,		2.62,			0,			10.81
03/11/2017,	14:54:22,		008.515010,			047.412346,			8,				466.40,			4.89,		2.62,			0,			10.18
03/11/2017,	14:54:23,		008.514974,			047.412341,			8,				466.70,			4.89,		2.62,			0,			10.11
