Date,		Time,			Longitude,			Latitude,		Satellites,			Altitude,		VDOP,		HDOP,		Recording,		Speed
20/10/2017,	11:27:20,		008.536221,			047.419087,			5,				458.50,			8.62,		5.95,			0,			13.70
20/10/2017,	11:27:21,		008.536173,			047.419099,			5,				457.80,			8.62,		5.95,			0,			13.53
20/10/2017,	11:27:22,		008.536124,			047.419107,			5,				457.80,			8.62,		5.96,			0,			13.72
20/10/2017,	11:27:23,		008.536075,			047.419116,			5,				458.10,			8.62,		5.96,			0,			13.82
20/10/2017,	11:27:24,		008.536022,			047.419120,			5,				458.60,			8.62,		5.96,			0,			13.53
20/10/2017,	11:27:25,		008.535977,			047.419131,			5,				458.50,			8.62,		5.96,			0,			13.92
20/10/2017,	11:27:26,		008.535929,			047.419144,			5,				459.10,			8.62,		5.96,			0,			13.30
20/10/2017,	11:27:27,		008.535883,			047.419150,			5,				460.50,			8.62,		5.96,			0,			13.00
20/10/2017,	11:27:28,		008.535839,			047.419160,			5,				462.40,			8.62,		5.96,			0,			12.74
20/10/2017,	11:27:29,		008.535797,			047.419174,			5,				463.00,			8.62,		5.97,			0,			13.35
20/10/2017,	11:27:30,		008.535749,			047.419185,			5,				465.70,			8.63,		5.97,			0,			13.92
20/10/2017,	11:27:31,		008.535710,			047.419213,			5,				465.00,			8.63,		5.97,			0,			14.05
20/10/2017,	11:27:32,		008.535676,			047.419248,			5,				463.20,			8.63,		5.97,			0,			13.16
20/10/2017,	11:27:33,		008.535645,			047.419268,			5,				464.50,			8.63,		5.97,			0,			12.73
20/10/2017,	11:27:34,		008.535618,			047.419293,			5,				465.40,			8.63,		5.97,			0,			12.62
20/10/2017,	11:27:35,		008.535594,			047.419314,			5,				466.70,			8.63,		5.97,			0,			12.66
20/10/2017,	11:27:36,		008.535570,			047.419341,			5,				466.90,			8.63,		5.98,			0,			12.55
20/10/2017,	11:27:37,		008.535545,			047.419370,			5,				466.60,			8.63,		5.98,			0,			12.73
20/10/2017,	11:27:38,		008.535520,			047.419395,			5,				466.90,			8.63,		5.98,			0,			13.05
20/10/2017,	11:27:39,		008.535493,			047.419422,			5,				467.40,			8.63,		5.98,			0,			13.07
20/10/2017,	11:27:40,		008.535469,			047.419452,			5,				467.10,			8.63,		5.98,			0,			12.91
20/10/2017,	11:27:41,		008.535437,			047.419477,			5,				467.40,			8.63,		5.98,			0,			13.19
20/10/2017,	11:27:42,		008.535408,			047.419510,			5,				466.60,			8.63,		5.98,			0,			13.06
20/10/2017,	11:27:43,		008.535379,			047.419536,			5,				466.40,			8.63,		5.99,			0,			13.21
20/10/2017,	11:27:44,		008.535351,			047.419567,			5,				466.00,			8.63,		5.99,			0,			12.60
20/10/2017,	11:27:45,		008.535338,			047.419605,			5,				463.70,			8.63,		5.99,			0,			10.83
20/10/2017,	11:27:46,		008.535334,			047.419638,			5,				461.20,			8.63,		5.99,			0,			11.28
20/10/2017,	11:27:47,		008.535315,			047.419663,			5,				461.50,			8.63,		5.99,			0,			12.19
20/10/2017,	11:27:48,		008.535294,			047.419693,			5,				461.90,			8.63,		5.99,			0,			12.09
20/10/2017,	11:27:49,		008.535276,			047.419723,			5,				461.60,			8.63,		6.00,			0,			11.76
20/10/2017,	11:27:50,		008.535252,			047.419736,			5,				463.90,			8.63,		6.00,			0,			10.83
20/10/2017,	11:27:51,		008.535235,			047.419762,			5,				463.50,			8.63,		6.00,			0,			10.34
20/10/2017,	11:27:52,		008.535217,			047.419784,			5,				463.30,			8.63,		6.00,			0,			9.00
20/10/2017,	11:27:53,		008.535197,			047.419801,			5,				463.60,			8.63,		6.00,			0,			8.12
20/10/2017,	11:27:54,		008.535182,			047.419818,			5,				463.50,			8.63,		6.00,			0,			7.46
20/10/2017,	11:27:55,		008.535164,			047.419828,			5,				463.60,			8.63,		6.00,			0,			9.35
20/10/2017,	11:27:56,		008.535132,			047.419834,			5,				464.50,			8.63,		6.01,			0,			11.63
20/10/2017,	11:27:57,		008.535093,			047.419847,			5,				464.90,			8.63,		6.01,			0,			13.36
20/10/2017,	11:27:58,		008.535044,			047.419854,			5,				464.80,			8.63,		6.01,			0,			13.04
20/10/2017,	11:27:59,		008.534997,			047.419856,			5,				465.30,			8.63,		6.01,			0,			13.55
20/10/2017,	11:28:00,		008.534945,			047.419856,			5,				465.60,			8.63,		6.01,			0,			13.01
20/10/2017,	11:28:01,		008.534897,			047.419850,			5,				466.20,			8.63,		6.01,			0,			12.69
20/10/2017,	11:28:02,		008.534849,			047.419843,			5,				466.80,			8.63,		6.01,			0,			12.44
20/10/2017,	11:28:03,		008.534801,			047.419835,			5,				467.60,			8.63,		6.02,			0,			12.57
20/10/2017,	11:28:04,		008.534753,			047.419827,			5,				468.00,			8.63,		6.02,			0,			12.18
20/10/2017,	11:28:05,		008.534708,			047.419821,			5,				468.00,			8.63,		6.02,			0,			12.03
20/10/2017,	11:28:06,		008.534665,			047.419806,			5,				468.40,			8.63,		6.02,			0,			12.27
20/10/2017,	11:28:07,		008.534620,			047.419795,			5,				468.90,			8.63,		6.02,			0,			12.45
20/10/2017,	11:28:08,		008.534575,			047.419787,			5,				469.20,			8.63,		6.02,			0,			12.35
20/10/2017,	11:28:09,		008.534526,			047.419775,			5,				470.00,			8.63,		6.02,			0,			12.09
20/10/2017,	11:28:10,		008.534484,			047.419767,			5,				470.10,			8.63,		6.03,			0,			12.62
20/10/2017,	11:28:11,		008.534437,			047.419765,			5,				469.50,			8.64,		6.03,			0,			12.59
20/10/2017,	11:28:12,		008.534391,			047.419755,			5,				470.20,			8.64,		6.03,			0,			12.85
20/10/2017,	11:28:13,		008.534345,			047.419751,			5,				470.20,			8.64,		6.03,			0,			12.92
20/10/2017,	11:28:14,		008.534299,			047.419743,			5,				470.30,			8.64,		6.03,			0,			12.72
20/10/2017,	11:28:15,		008.534253,			047.419739,			5,				470.20,			8.64,		6.03,			0,			12.99
20/10/2017,	11:28:16,		008.534203,			047.419734,			5,				470.70,			8.64,		6.03,			0,			13.68
20/10/2017,	11:28:17,		008.534151,			047.419727,			5,				471.20,			8.64,		6.04,			0,			13.60
20/10/2017,	11:28:18,		008.534101,			047.419722,			5,				471.60,			8.64,		6.04,			0,			13.60
20/10/2017,	11:28:19,		008.534050,			047.419715,			5,				471.90,			8.64,		6.04,			0,			13.48
20/10/2017,	11:28:20,		008.534001,			047.419713,			5,				471.80,			8.64,		6.04,			0,			12.88
20/10/2017,	11:28:21,		008.533954,			047.419709,			5,				472.20,			8.64,		6.04,			0,			12.89
20/10/2017,	11:28:22,		008.533909,			047.419710,			5,				471.90,			8.64,		6.04,			0,			13.08
20/10/2017,	11:28:23,		008.533863,			047.419713,			5,				471.10,			8.64,		6.04,			0,			13.20
20/10/2017,	11:28:24,		008.533816,			047.419709,			5,				471.00,			8.64,		6.05,			0,			13.46
20/10/2017,	11:28:25,		008.533767,			047.419707,			5,				470.80,			8.64,		6.05,			0,			13.20
20/10/2017,	11:28:26,		008.533719,			047.419703,			5,				470.70,			8.64,		6.05,			0,			13.58
20/10/2017,	11:28:27,		008.533669,			047.419700,			5,				470.60,			8.64,		6.05,			0,			13.64
20/10/2017,	11:28:28,		008.533619,			047.419699,			5,				470.50,			8.64,		6.05,			0,			14.27
20/10/2017,	11:28:29,		008.533569,			047.419703,			5,				469.30,			8.64,		6.05,			0,			13.61
20/10/2017,	11:28:30,		008.533518,			047.419707,			5,				468.70,			8.64,		6.06,			0,			13.47
20/10/2017,	11:28:31,		008.533466,			047.419707,			5,				469.60,			8.64,		6.06,			0,			13.11
20/10/2017,	11:28:32,		008.533421,			047.419720,			5,				468.70,			8.64,		6.06,			0,			13.09
20/10/2017,	11:28:33,		008.533375,			047.419733,			5,				469.10,			8.64,		6.06,			0,			13.48
20/10/2017,	11:28:34,		008.533328,			047.419745,			5,				470.80,			8.64,		6.06,			0,			13.15
20/10/2017,	11:28:35,		008.533286,			047.419758,			5,				471.90,			8.64,		6.06,			0,			13.04
20/10/2017,	11:28:36,		008.533243,			047.419770,			5,				473.10,			8.64,		6.06,			0,			12.78
20/10/2017,	11:28:37,		008.533199,			047.419781,			5,				473.60,			8.64,		6.07,			0,			12.78
20/10/2017,	11:28:38,		008.533156,			047.419794,			5,				474.00,			8.64,		6.07,			0,			12.93
20/10/2017,	11:28:39,		008.533112,			047.419808,			5,				474.00,			8.64,		6.07,			0,			13.03
20/10/2017,	11:28:40,		008.533068,			047.419822,			5,				473.70,			8.64,		6.07,			0,			13.17
20/10/2017,	11:28:41,		008.533021,			047.419833,			5,				473.90,			8.64,		6.07,			0,			12.83
20/10/2017,	11:28:42,		008.532977,			047.419846,			5,				473.50,			8.64,		6.07,			0,			13.45
20/10/2017,	11:28:43,		008.532928,			047.419856,			5,				472.80,			8.64,		6.07,			0,			13.83
20/10/2017,	11:28:44,		008.532879,			047.419865,			5,				472.30,			8.64,		6.08,			0,			14.28
20/10/2017,	11:28:45,		008.532828,			047.419872,			5,				472.60,			8.64,		6.08,			0,			14.68
20/10/2017,	11:28:46,		008.532774,			047.419881,			5,				472.40,			8.64,		6.08,			0,			14.84
20/10/2017,	11:28:47,		008.532721,			047.419889,			5,				472.40,			8.64,		6.08,			0,			15.65
20/10/2017,	11:28:48,		008.532662,			047.419894,			5,				472.90,			8.64,		6.08,			0,			16.41
20/10/2017,	11:28:49,		008.532603,			047.419902,			5,				473.10,			8.64,		6.08,			0,			17.56
20/10/2017,	11:28:50,		008.532540,			047.419916,			5,				472.90,			8.65,		6.08,			0,			18.10
20/10/2017,	11:28:51,		008.532474,			047.419925,			5,				472.70,			8.65,		6.09,			0,			18.56
20/10/2017,	11:28:52,		008.532405,			047.419930,			5,				472.90,			8.65,		6.09,			0,			18.40
20/10/2017,	11:28:53,		008.532337,			047.419938,			5,				472.60,			8.65,		6.09,			0,			18.74
20/10/2017,	11:28:54,		008.532269,			047.419949,			5,				471.70,			8.65,		6.09,			0,			18.91
20/10/2017,	11:28:55,		008.532201,			047.419954,			5,				471.90,			8.65,		6.09,			0,			19.10
20/10/2017,	11:28:56,		008.532131,			047.419960,			5,				471.80,			8.65,		6.09,			0,			19.13
20/10/2017,	11:28:57,		008.532061,			047.419963,			5,				472.10,			8.65,		6.10,			0,			19.63
20/10/2017,	11:28:58,		008.531988,			047.419971,			5,				471.80,			8.65,		6.10,			0,			19.73
20/10/2017,	11:28:59,		008.531915,			047.419977,			5,				471.60,			8.65,		6.10,			0,			20.19
20/10/2017,	11:29:00,		008.531842,			047.419985,			5,				471.30,			8.65,		6.10,			0,			20.26
20/10/2017,	11:29:01,		008.531770,			047.419990,			5,				471.00,			8.65,		6.10,			0,			20.29
20/10/2017,	11:29:02,		008.531697,			047.419995,			5,				470.90,			8.65,		6.10,			0,			19.71
20/10/2017,	11:29:03,		008.531635,			047.420015,			6,				467.60,			3.29,		3.26,			0,			19.28
20/10/2017,	11:29:04,		008.531573,			047.420033,			6,				464.70,			3.29,		3.26,			0,			18.91
20/10/2017,	11:29:05,		008.531509,			047.420046,			6,				462.80,			3.29,		3.26,			0,			18.94
20/10/2017,	11:29:06,		008.531445,			047.420057,			6,				461.10,			3.29,		3.26,			0,			18.56
20/10/2017,	11:29:07,		008.531378,			047.420060,			6,				461.20,			3.29,		3.26,			0,			18.36
20/10/2017,	11:29:08,		008.531312,			047.420063,			6,				460.90,			3.29,		3.26,			0,			18.15
20/10/2017,	11:29:09,		008.531248,			047.420070,			6,				459.90,			3.29,		3.26,			0,			18.05
20/10/2017,	11:29:10,		008.531184,			047.420076,			6,				459.20,			3.29,		3.26,			0,			18.06
20/10/2017,	11:29:11,		008.531119,			047.420084,			6,				458.60,			3.29,		3.26,			0,			18.24
20/10/2017,	11:29:12,		008.531053,			047.420088,			6,				458.40,			3.29,		3.26,			0,			18.29
20/10/2017,	11:29:13,		008.530987,			047.420093,			6,				458.30,			3.29,		3.26,			0,			18.07
20/10/2017,	11:29:14,		008.530922,			047.420098,			6,				458.10,			3.29,		3.26,			0,			17.87
20/10/2017,	11:29:15,		008.530856,			047.420101,			6,				458.30,			3.29,		3.26,			0,			17.50
20/10/2017,	11:29:16,		008.530793,			047.420106,			6,				457.60,			3.29,		3.26,			0,			17.34
20/10/2017,	11:29:17,		008.530729,			047.420108,			6,				457.50,			3.29,		3.26,			0,			16.87
20/10/2017,	11:29:18,		008.530665,			047.420108,			6,				457.90,			3.29,		3.26,			0,			16.05
20/10/2017,	11:29:19,		008.530606,			047.420111,			6,				458.00,			3.28,		3.27,			0,			14.92
20/10/2017,	11:29:20,		008.530550,			047.420112,			6,				458.50,			3.28,		3.27,			0,			11.34
20/10/2017,	11:29:21,		008.530512,			047.420114,			6,				458.90,			3.28,		3.27,			0,			9.51
20/10/2017,	11:29:22,		008.530481,			047.420116,			6,				459.00,			3.28,		3.27,			0,			10.51
20/10/2017,	11:29:23,		008.530443,			047.420120,			6,				458.70,			3.28,		3.27,			0,			12.54
20/10/2017,	11:29:24,		008.530399,			047.420134,			6,				458.40,			3.28,		3.27,			0,			13.16
20/10/2017,	11:29:25,		008.530354,			047.420147,			6,				458.20,			3.28,		3.27,			0,			14.07
20/10/2017,	11:29:26,		008.530308,			047.420161,			6,				458.60,			3.28,		3.27,			0,			13.88
20/10/2017,	11:29:27,		008.530263,			047.420179,			6,				458.10,			3.28,		3.27,			0,			13.37
20/10/2017,	11:29:28,		008.530220,			047.420198,			6,				457.30,			3.28,		3.27,			0,			13.60
20/10/2017,	11:29:29,		008.530176,			047.420216,			6,				456.60,			3.28,		3.27,			0,			13.53
20/10/2017,	11:29:30,		008.530132,			047.420232,			6,				456.60,			3.28,		3.27,			0,			13.02
20/10/2017,	11:29:31,		008.530090,			047.420247,			6,				456.60,			3.28,		3.27,			0,			12.97
20/10/2017,	11:29:32,		008.530047,			047.420260,			6,				456.90,			3.28,		3.27,			0,			12.81
20/10/2017,	11:29:33,		008.530008,			047.420276,			6,				457.20,			3.28,		3.27,			0,			12.73
20/10/2017,	11:29:34,		008.529969,			047.420290,			6,				457.40,			3.28,		3.27,			0,			12.68
20/10/2017,	11:29:35,		008.529929,			047.420306,			6,				457.20,			3.28,		3.27,			0,			13.01
20/10/2017,	11:29:36,		008.529890,			047.420323,			6,				457.20,			3.28,		3.27,			0,			13.17
20/10/2017,	11:29:37,		008.529849,			047.420338,			6,				457.30,			3.28,		3.27,			0,			12.96
20/10/2017,	11:29:38,		008.529807,			047.420354,			6,				457.20,			3.28,		3.27,			0,			13.45
20/10/2017,	11:29:39,		008.529764,			047.420371,			6,				457.10,			3.28,		3.27,			0,			13.43
20/10/2017,	11:29:40,		008.529721,			047.420388,			6,				457.20,			3.28,		3.27,			0,			12.82
20/10/2017,	11:29:41,		008.529678,			047.420399,			6,				457.50,			3.28,		3.27,			0,			12.66
20/10/2017,	11:29:42,		008.529634,			047.420408,			6,				458.00,			3.28,		3.27,			0,			12.32
20/10/2017,	11:29:43,		008.529592,			047.420418,			6,				458.40,			3.28,		3.27,			0,			12.29
20/10/2017,	11:29:44,		008.529549,			047.420426,			6,				459.00,			3.28,		3.27,			0,			12.03
20/10/2017,	11:29:45,		008.529506,			047.420434,			6,				459.40,			3.28,		3.27,			0,			12.14
20/10/2017,	11:29:46,		008.529462,			047.420439,			6,				460.00,			3.28,		3.27,			0,			12.54
20/10/2017,	11:29:47,		008.529416,			047.420446,			6,				460.20,			3.28,		3.27,			0,			13.15
20/10/2017,	11:29:48,		008.529369,			047.420456,			6,				460.10,			3.27,		3.27,			0,			13.23
20/10/2017,	11:29:49,		008.529322,			047.420467,			6,				460.10,			3.27,		3.27,			0,			12.72
20/10/2017,	11:29:50,		008.529277,			047.420476,			6,				460.20,			3.27,		3.27,			0,			12.63
20/10/2017,	11:29:51,		008.529232,			047.420486,			6,				460.20,			3.27,		3.27,			0,			12.52
20/10/2017,	11:29:52,		008.529187,			047.420494,			6,				460.30,			3.27,		3.27,			0,			12.08
20/10/2017,	11:29:53,		008.529143,			047.420502,			6,				460.20,			3.27,		3.27,			0,			11.97
20/10/2017,	11:29:54,		008.529100,			047.420510,			6,				460.10,			3.27,		3.27,			0,			12.20
20/10/2017,	11:29:55,		008.529057,			047.420519,			6,				460.20,			3.27,		3.27,			0,			12.36
20/10/2017,	11:29:56,		008.529013,			047.420527,			6,				460.40,			3.27,		3.27,			0,			12.26
20/10/2017,	11:29:57,		008.528969,			047.420536,			6,				460.60,			3.27,		3.27,			0,			12.47
20/10/2017,	11:29:58,		008.528924,			047.420543,			6,				461.00,			3.27,		3.27,			0,			12.38
20/10/2017,	11:29:59,		008.528880,			047.420549,			6,				461.60,			3.27,		3.27,			0,			12.20
20/10/2017,	11:30:00,		008.528838,			047.420558,			6,				461.90,			3.27,		3.27,			0,			12.41
20/10/2017,	11:30:01,		008.528793,			047.420568,			6,				461.90,			3.27,		3.27,			0,			12.58
20/10/2017,	11:30:02,		008.528749,			047.420576,			6,				462.10,			3.27,		3.27,			0,			12.23
20/10/2017,	11:30:03,		008.528707,			047.420584,			6,				462.30,			3.27,		3.27,			0,			11.92
20/10/2017,	11:30:04,		008.528667,			047.420595,			6,				462.20,			3.27,		3.27,			0,			11.59
20/10/2017,	11:30:05,		008.528626,			047.420602,			6,				462.40,			3.27,		3.28,			0,			11.88
20/10/2017,	11:30:06,		008.528585,			047.420612,			6,				462.00,			3.27,		3.28,			0,			11.77
20/10/2017,	11:30:07,		008.528544,			047.420621,			6,				461.90,			3.27,		3.28,			0,			11.75
20/10/2017,	11:30:08,		008.528502,			047.420628,			6,				461.90,			3.27,		3.28,			0,			11.82
20/10/2017,	11:30:09,		008.528461,			047.420639,			6,				461.60,			3.27,		3.28,			0,			11.85
20/10/2017,	11:30:10,		008.528417,			047.420647,			6,				461.30,			3.27,		3.28,			0,			12.96
20/10/2017,	11:30:11,		008.528370,			047.420658,			6,				461.00,			3.27,		3.28,			0,			14.25
20/10/2017,	11:30:12,		008.528322,			047.420669,			6,				461.10,			3.27,		3.28,			0,			15.29
20/10/2017,	11:30:13,		008.528269,			047.420682,			6,				461.10,			3.27,		3.28,			0,			16.60
20/10/2017,	11:30:14,		008.528213,			047.420700,			6,				460.70,			3.27,		3.28,			0,			17.33
20/10/2017,	11:30:15,		008.528154,			047.420719,			6,				460.30,			3.27,		3.28,			0,			18.22
20/10/2017,	11:30:16,		008.528093,			047.420739,			6,				460.30,			3.27,		3.28,			0,			18.51
20/10/2017,	11:30:17,		008.528033,			047.420760,			6,				460.20,			3.26,		3.28,			0,			18.51
20/10/2017,	11:30:18,		008.527972,			047.420783,			6,				460.00,			3.26,		3.28,			0,			18.61
20/10/2017,	11:30:19,		008.527913,			047.420805,			6,				460.10,			3.26,		3.28,			0,			18.72
20/10/2017,	11:30:20,		008.527855,			047.420826,			6,				460.50,			3.26,		3.28,			0,			18.17
20/10/2017,	11:30:21,		008.527801,			047.420849,			6,				460.90,			3.26,		3.28,			0,			17.84
20/10/2017,	11:30:22,		008.527747,			047.420873,			6,				461.00,			3.26,		3.28,			0,			17.70
20/10/2017,	11:30:23,		008.527695,			047.420897,			6,				461.20,			3.26,		3.28,			0,			17.48
20/10/2017,	11:30:24,		008.527643,			047.420921,			6,				461.50,			3.26,		3.28,			0,			17.53
20/10/2017,	11:30:25,		008.527591,			047.420946,			6,				461.70,			3.26,		3.28,			0,			17.38
20/10/2017,	11:30:26,		008.527545,			047.420977,			6,				462.00,			3.26,		3.28,			0,			16.97
20/10/2017,	11:30:27,		008.527497,			047.421003,			6,				462.00,			3.26,		3.28,			0,			17.21
20/10/2017,	11:30:28,		008.527444,			047.421029,			6,				462.00,			3.26,		3.28,			0,			17.63
20/10/2017,	11:30:29,		008.527392,			047.421056,			6,				462.20,			3.26,		3.28,			0,			17.63
20/10/2017,	11:30:30,		008.527340,			047.421084,			6,				462.20,			3.26,		3.28,			0,			18.20
20/10/2017,	11:30:31,		008.527292,			047.421127,			7,				461.40,			1.53,		1.62,			0,			18.54
20/10/2017,	11:30:32,		008.527241,			047.421164,			7,				460.70,			1.53,		1.62,			0,			18.37
20/10/2017,	11:30:33,		008.527187,			047.421195,			7,				460.50,			1.53,		1.62,			0,			17.76
20/10/2017,	11:30:34,		008.527135,			047.421224,			7,				460.20,			1.53,		1.62,			0,			17.65
20/10/2017,	11:30:35,		008.527083,			047.421253,			7,				459.90,			1.53,		1.62,			0,			18.26
20/10/2017,	11:30:36,		008.527029,			047.421282,			7,				459.90,			1.53,		1.62,			0,			18.38
20/10/2017,	11:30:37,		008.526978,			047.421313,			7,				459.70,			1.53,		1.62,			0,			18.69
20/10/2017,	11:30:38,		008.526926,			047.421345,			7,				459.40,			1.53,		1.62,			0,			18.79
20/10/2017,	11:30:39,		008.526871,			047.421376,			7,				459.20,			1.53,		1.62,			0,			18.74
20/10/2017,	11:30:40,		008.526815,			047.421406,			7,				458.90,			1.53,		1.62,			0,			18.92
20/10/2017,	11:30:41,		008.526759,			047.421436,			7,				458.60,			1.53,		1.62,			0,			19.25
20/10/2017,	11:30:42,		008.526700,			047.421465,			7,				458.30,			1.53,		1.62,			0,			19.33
20/10/2017,	11:30:43,		008.526638,			047.421492,			7,				458.00,			1.53,		1.62,			0,			19.32
20/10/2017,	11:30:44,		008.526578,			047.421518,			7,				457.80,			1.53,		1.63,			0,			19.52
20/10/2017,	11:30:45,		008.526519,			047.421546,			7,				457.90,			1.53,		1.63,			0,			19.26
20/10/2017,	11:30:46,		008.526459,			047.421572,			7,				457.90,			1.53,		1.63,			0,			19.68
20/10/2017,	11:30:47,		008.526394,			047.421596,			7,				457.70,			1.53,		1.63,			0,			19.85
20/10/2017,	11:30:48,		008.526330,			047.421620,			7,				457.60,			1.53,		1.63,			0,			20.00
20/10/2017,	11:30:49,		008.526264,			047.421642,			7,				457.50,			1.53,		1.63,			0,			20.17
20/10/2017,	11:30:50,		008.526196,			047.421664,			7,				457.20,			1.53,		1.63,			0,			20.15
20/10/2017,	11:30:51,		008.526129,			047.421686,			7,				457.00,			1.53,		1.63,			0,			20.01
20/10/2017,	11:30:52,		008.526064,			047.421708,			7,				456.70,			1.53,		1.63,			0,			19.87
20/10/2017,	11:30:53,		008.525994,			047.421724,			7,				456.80,			1.53,		1.63,			0,			20.20
20/10/2017,	11:30:54,		008.525924,			047.421743,			7,				456.40,			1.53,		1.63,			0,			19.99
20/10/2017,	11:30:55,		008.525856,			047.421760,			7,				456.30,			1.53,		1.63,			0,			19.84
20/10/2017,	11:30:56,		008.525788,			047.421777,			7,				456.20,			1.53,		1.63,			0,			19.69
20/10/2017,	11:30:57,		008.525719,			047.421791,			7,				456.40,			1.53,		1.63,			0,			19.14
20/10/2017,	11:30:58,		008.525652,			047.421803,			7,				456.50,			1.53,		1.63,			0,			18.43
20/10/2017,	11:30:59,		008.525587,			047.421815,			7,				456.50,			1.53,		1.63,			0,			17.51
20/10/2017,	11:31:00,		008.525525,			047.421823,			7,				456.40,			1.53,		1.63,			0,			16.67
20/10/2017,	11:31:01,		008.525465,			047.421829,			7,				456.40,			1.53,		1.63,			0,			17.38
20/10/2017,	11:31:02,		008.525403,			047.421842,			7,				456.10,			1.53,		1.63,			0,			18.32
20/10/2017,	11:31:03,		008.525344,			047.421865,			7,				455.80,			1.53,		1.63,			0,			19.43
20/10/2017,	11:31:04,		008.525305,			047.421908,			7,				455.40,			1.53,		1.63,			0,			22.88
20/10/2017,	11:31:05,		008.525284,			047.421973,			7,				453.90,			1.53,		1.63,			0,			25.68
20/10/2017,	11:31:06,		008.525275,			047.422040,			7,				453.00,			1.53,		1.63,			0,			28.52
20/10/2017,	11:31:07,		008.525270,			047.422112,			7,				452.30,			1.53,		1.63,			0,			30.94
20/10/2017,	11:31:08,		008.525266,			047.422188,			7,				451.80,			1.53,		1.63,			0,			32.89
20/10/2017,	11:31:09,		008.525258,			047.422270,			7,				451.20,			1.53,		1.63,			0,			32.93
20/10/2017,	11:31:10,		008.525231,			047.422350,			7,				451.00,			1.53,		1.63,			0,			33.19
20/10/2017,	11:31:11,		008.525195,			047.422430,			7,				450.70,			1.53,		1.63,			0,			33.05
20/10/2017,	11:31:12,		008.525156,			047.422508,			7,				450.20,			1.53,		1.63,			0,			34.42
20/10/2017,	11:31:13,		008.525114,			047.422593,			7,				449.70,			1.53,		1.63,			0,			34.44
20/10/2017,	11:31:14,		008.525072,			047.422674,			7,				449.30,			1.53,		1.63,			0,			33.67
20/10/2017,	11:31:15,		008.525042,			047.422756,			7,				448.80,			1.53,		1.63,			0,			32.55
20/10/2017,	11:31:16,		008.525016,			047.422836,			7,				448.50,			1.53,		1.64,			0,			31.77
